"pubkey","votekey","stake","commission","mev_commission","inflation","mev_rewards","block_rewards","dz_fee"
"DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy","3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g",14377409.4453302,1,10,5014.090117837,50.978012724,209.833160664,10.4916580332
"HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU","he1iusunGwqrNtafDtLdhsUQDFvo13z9sUa36PauBtk",12935026.7957211,0,0,4551.795640843,40.523591131,191.486467529,9.57432337645
"JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT","CatzoSMUkTRidT5DwBxAC2pEtnwMBTpkCepHkFgZDiqb",11122471.6237843,0,0,3801.730416328,137.349451573,171.228073411,8.56140367054999
"Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk","CcaHc2L43ZWjwCHART3oZoJvHLAe9hzT2DJNUpBzoTN1",10230857.4006165,7,7,3493.5310398,35.437110727,156.246558148,7.81232790740001
"q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot","26pV97Ce83ZQ6Kz9XT4td8tdoUFPTng8Fb8gPyc53dJx",8674321.46947796,7,7,2990.250443431,30.108649018,124.193929958,6.20969649789999
"DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF","CvSb7wdQAFpHuSpTYTJnX5SYH4hCfQ9VuGnqrKaKwycB",8660195.64507973,5,25,3012.553114826,108.778555078,137.345768551,6.86728842755
"5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm","DdCNGDpP7qMgoAy6paFzhhak2EeyCZcgjH7ak5u5v28m",8400370.88928052,5,100,2986.2953869,110.894905896,135.65325371,6.78266268549999
"JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB","3JD3jMmnR6g88qff2WZ3cMHJRjJMUk9yVZtmYTYeFrXf",6851073.59023103,0,0,2379.358933154,87.09239121,109.89628862,5.494814431
"Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM","DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a",6433797.01497143,0,0,2178.04246462,69.166225676,93.1556404129998,4.65778202064999
"EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4","9QU2QSxhb24FUX3Tu2FpczXjpK3VYrvRudywSZaM29mF",5824200.01265629,7,100,2053.44414339,39.340045313,91.660255517,4.58301277585
"9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP","HZKopZYvv8v6un2H6KUNVQCnK5zM9emKKezvqhTBSpEc",5449014.47347392,100,100,1899.751953313,65.030560505,82.131321389,4.10656606945
"9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ","HimWQUK61d9wxhw7EYu9jUje7xQiDs4jKexaTSvuCmXE",5059476.36515525,8,8,1757.723528092,20.94973047,70.613560459,3.53067802295
"CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4","51JBzSTU5rAM8gLAVQKgp4WoZerQcSqWC7BitBzgUNAm",4590999.50202953,10,10,1594.333679269,17.463195351,64.221257892,3.2110628946
"BkoS26vBuaXnSowACdChi4WKid8UwmuPNhEJWa8KsLHd","CKYFpKErmUn75nS3uNcNCPXUxWSpuBqbwMM3QnwPEFHX",4361090.12233125,8,8,1514.79489634,17.129307386,54.652320382,2.7326160191
"EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f","3ZYJxzCeweSoh2Jj7oCgencFs9y27iKmXJeqYapje1cj",4244114.44905647,100,100,1483.736864556,18.936040932,57.3923684740001,2.8696184237
"FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi","AZoCYB4VgoM9DR9f1ZFcBn8xPSbtbqoxZnKJR7tkvEoX",4145166.97949235,100,100,1461.992469236,38.827053952,60.1004483199999,3.005022416
"BtsmiEEvnSuUnKxqXj2PZRYpPJAc7C34mGz8gtJ1DAaH","G9x1mqewTeVnXLmv3FamYD5tq1AdS395RHH3MLQPj6TY",4123217.32056551,100,100,1439.455888826,23.847630535,54.282357911,2.71411789555
"CW9C7HBwAMgqNdXkNgFg9Ujr3edR2Ab9ymEuQnVacd1A","6D2jqw9hyVCpppZexquxa74Fn33rJzzBx38T58VucHx9",3913229.57783317,8,8,1359.000791684,19.558297063,53.747440732,2.6873720366
"Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5","H74qox1GASBWd94FWMyy6GVAbRVLf9SAMgbJ1tzSUAst",3880609.14851695,100,100,1330.870932862,21.245107906,50.9193923620001,2.5459696181
"VymDdiepH77edNcNcKBKtRUb3gbQPtPyGh5NLcWaynj","8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW",3777174.98339034,0,100,200.082658644,11.039991658,57.85139704,2.892569852
"9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i","9jToNMWCLW1GeoLGPZNvEfuXE4AUwiRsrC1HMGmh3PTu",3717523.55816707,2,2,1144.926411896,14.402521527,46.1959210279999,2.3097960514
"5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC","iZADA4YKVRJZJaDUV3j79DzyK4VJkK3DGTfvvqvbC1K",3598006.06366002,100,100,1254.411638364,27.565258433,47.941076873,2.39705384365
"GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9","Ak5BJzQe2R8qFuyYmaAFPjXuD7XPux3ZNTv52D7rfiqR",3479297.51359527,10,10,1186.450214496,38.405031845,49.246674866,2.4623337433
"BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB","6jzDwKeR21EFHwaRgZMefMxJ9D2vnQRqfYxkpUuJppPh",3390969.92585248,100,100,1182.169126838,8.808330376,55.190147501,2.75950737505
"5Cchr1XGEg7dbBXByV5NY2ad8jfxAM7HA3x8D56rq9Ux","GHViLgbrJdZDPb6sphRbeuPNM9cmjsFuGWzrTF1sKF5n",3304484.99936158,100,0,1143.884212414,0,46.600714946,2.3300357473
"Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD","2tucttroqFNXsrYeMBQ8LfzKNfgwT2rHBzAF6RzbbHEp",2963212.55106481,5,8,1047.076429909,7.09345258,42.962104157,2.14810520785
"6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK","7xENfwKCajMB5aVTgmTB6h7d7Su91wTcnfMjoAQCMvKq",2916667.65537848,100,100,1016.869579073,7.816008404,40.467117529,2.02335587645
"krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1","KRAKEnMdmT4EfM8ykTFH6yLoCd5vNLcQvJwF66Y2dag",2878405.17466703,10,10,1000.081282296,7.550465224,39.213450117,1.96067250585
"DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP","FKsC411dik9ktS6xPADxs4Fk2SCENvAiuccQHLAPndvk",2646813.27799083,7,8,908.947031649,39.312459454,36.673621412,1.8336810706
"FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a","AaVsZUEnrHUZoXC2oVgTY3GF5GGhzCTBGrjpBtuUWy1H",2590915.82121506,8,8,1554.043747876,26.377510278,62.26597575,3.1132987875
"DDnAqxJVFo2GVTujibHt5cjevHMSE9bo8HJaydHoshdp","9GJmEHGom9eWo4np4L5vC6b6ri1Df2xN8KFoWixvD1Bs",2587482.70758271,2,2,898.650199651999,10.589243057,41.643563935,2.08217819675
"FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS","BkSS8kGUNcQkTgEKMmBhHxGVLdzw43EAzDYpZqyyxFrT",2535490.42354615,100,100,883.745394149,5.562977018,36.182001407,1.80910007035
"GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc","At2rZHk554qWrjcmdNkCQGp8i4hdKLf52EXMrDmng5ab",2502415.68858607,100,100,872.444408684,7.425725787,33.823027126,1.6911513563
"5ejbTALcBsKQ7Cj1iSuu2mY5jqbYHqh9gF5ERXLiYj1z","72LbWsZFEyB7xrB9ggeoPUrSw2vzPEnsPJJHZo1svkM7",2502415.68048948,100,100,872.442511343,7.407309737,35.785491184,1.7892745592
"GQzMeEMwAR44ugoNCifTb5NdRKos1GduDUPeNh6AgV46","oixpqSNX7CKWHw93ViA8u1CcLzZXDmacKJjV4AvxMZE",2502395.55269682,100,100,872.339000543,19.515719345,33.775838268,1.6887919134
"BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq","2uXzxR2EZVaHE3CuaDaUJ8C9Qr54LMfwkY5BtRPAzbPE",2502391.13872091,100,100,872.433955096,7.839677179,36.719316168,1.8359658084
"76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ","8mHUDJjzPo2AwJp8SHKmG9rk9ftWTp7UysqYz36cMpJe",2502383.45449874,100,100,872.34438187,23.225103751,49.3698595750001,2.46849297875
"3SkE34PVeGck2ArEffFKjihrQgURsvnoTAhitsNXNzXd","BhREyEsP3YAtQbTCrKcXgTNTeaq9gdjWji3Nz4d8Q1P2",2500000.94038256,100,100,871.602654914,7.871431427,38.484209358,1.9242104679
"HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac","HDc84gs3CtqhebHycmoDpc5n2y3CFfd5GqYZkr2XiBMR",2500000.93738256,100,100,871.60202298,7.565038357,37.371337564,1.8685668782
"DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4","JDMq8hxZnad2smKLGkFbfg8zVMZHKQcMugD4tMR9u2da",2499999.99217168,100,100,871.602071982,21.881972151,34.269255964,1.7134627982
"Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex","33hurzEz6aEnzfESL6pnNyR6DCgcKzssT1pwSzDCBTRQ",2499999.93966544,100,100,871.45391904,26.180382192,36.44373246,1.822186623
"2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx","BU3ZgGBXFJwNTrN6VUJ88k9SJ71SyWfBJTabYqRErm4F",2499999.93966544,100,100,871.600918056,16.552431162,36.046619731,1.80233098655
"FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k","E9W5kU2fnha9yp4RmFZgNNsRUvy6oKnB9ZyR9LC81WaE",2409417.93838256,100,100,840.02098313,7.898987427,38.098783942,1.9049391971
"22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU","HxYHGzR58gyf6c4JAX85eK8GVuaZU2zne4be82Lq9SBQ",2322628.99512362,100,100,809.76458985,22.462320441,31.694071227,1.58470356135
"CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9","8hPk5CbKDoM7dN9LssTdVkFhDykeq7A8CZurA5AQSFJH",2313132.34805796,5,5,788.635011932,10.157873667,28.887718212,1.4443859106
"HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML","CxFH1pqJnEmyaE4wEwqdqMKpQMpkmdaMxhS7SzpHokA8",2182665.92162986,100,100,760.838228544,15.053728753,31.009716071,1.55048580355
"5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk","EcEowA4GKDsdVBF9PNAZa6c9M4WgYG8y4GnpZSUaqioS",2177432.71054751,100,100,730.34862808,7.196665963,29.550873362,1.4775436681
"A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4","HkFuE9NJahP7uA8RooXtp64UQb7XNUMVisWsJTgx3far",2122981.6623552,100,100,737.050840723,4.941099998,27.6378492,1.38189246
"AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD","FjkSLYmi6BJAJQn1iSLUGrPrBQjMaD4y1DVdnv3yaTsX",2083334.28043832,100,100,726.335707889,6.225760509,30.686607572,1.5343303786
"DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf","9Diao4uo6NpeMud7t5wvGnJ3WxDM7iaYxkGtJM36T4dy",2020318.61631945,1,100,701.203683431,24.097909667,31.358309599,1.56791547995
"2m1A2WM1vte7RWz5xTTw4i1SiXmngVtXhqFERaUjoAAb","8wTSPukwTAzNzEYyUdc8UiKkTg1hNtZ1xLum7o1Ne6wr",2005488.2496104,100,100,699.196302314,7.714293194,26.495086245,1.32475431225
"CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd","EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72",1984252.19965312,0,10,654.391162729,7.901048527,25.133338938,1.2566669469
"7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL","HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1934137.45528483,0,0,628.120743934,25.649005834,27.056776666,1.3528388333
"Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs","BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2",1907024.5106137,0,100,744.867165683,23.62701063,26.098609955,1.30493049775
"7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE","8BMMDVM8Tb88a2Hx1VSZ1TKmH1rMHbVU7xVafMk9JrEW",1875000.9534662,100,0,653.70188844,0,22.650171577,1.13250857885
"3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt","74pfDmYto6aAqCzFH1mNJ8NxF7A4LQ4cXkipGwgjY39u",1837000.18355872,100,100,640.295557484,16.163150308,25.399775517,1.26998877585
"HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p","HhYEE3dAShc3772wEiy73XDYnLjVxyBL8eAWKyRcF14y",1835664.80072854,100,100,639.832326736,19.764293922,26.601263978,1.3300631989
"DTSUkYHd2e9P2HLyZfbLarsbDdPhQUhZnWjRYuJZQRC8","Haz7b47sZBpxh9SwggGndN3fAyNQ1S949BPdxWXS3ab6",1794131.80996087,0,0,624.847721238,15.739113533,28.728260541,1.43641302705
"7cVfgArCheMR6Cs4t6vz5rfnqd56vZq4ndaBrY5xkxXy","FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571",1774857.86677492,6,6,586.783900464,3.466764026,20.726384768,1.0363192384
"DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz","DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp",1759027.95337294,0,0,611.094158652,22.190289312,28.511190001,1.42555950005
"C1ocKDYMCm2ooWptMMnpd5VEB2Nx4UMJgRuYofysyzcA","AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",1689371.89866004,0,0,586.003740407,19.019621505,24.579673922,1.2289836961
"9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7","GqcuMuWq4gKeCuCrD8iAjXTozCET2EP6qJXmZDFsSTWK",1681168.95696067,8,8,684.173577735,7.62688035,28.144400958,1.4072200479
"5ikB9XZNVsjwKb6hHT3FS3So1Z1SrDvU5yaniWEQyDEG","55L7AV93xRmx5F7rX1GCfsHxfYWNu4bKsG6f8tG6dFRo",1665275.54607976,8,8,578.539542086,24.44832744,19.918958191,0.99594790955
"6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea","GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e",1587816.87755893,0,100,628.932996689,3.726574364,27.32360573,1.3661802865
"FZ4MT1HYJHd9GK8D5mJ9f3r7irLaDL5NxBNLjGqrLqs9","FuvD3qqrVjuh355sBs1u8bUS3aU8NgknymLskPvtAc6N",1569579.95735644,100,8,546.031366844,10.148008119,23.003655857,1.15018279285
"9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG","FbDPRNQZkCuDGsAbmRj1JbbXLzCiU6K8hSWRrL9RZqct",1508129.65471895,1,0,523.790025734,3.676184115,17.868279611,0.893413980550001
"AMukCLCr52XxsEjXoDxKKxjNg4FpnsReXNaQx8aR6DJF","71nnaeTyVeA4pTozAPjRuQyMydQTZCrFUkz7Pzy5tiDJ",1388082.94575804,1,1,455.814637993,12.02761599,16.875682865,0.84378414325
"722RdWmHC5TGXBjTejzNjbc8xEiduVDLqZvoUGz6Xzbp","EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw",1385548.00578082,6,100,477.215687758,3.444831482,18.50910604,0.925455302
"PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb","DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",1316491.38207168,0,0,459.679336752,14.119816029,21.149355942,1.0574677971
"6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN","6aow5rTURdbhbeMDrFrbP2GR5vZjMEhktEy87iH1VGPs",1289574.59313504,10,8,476.095518833,2.877275712,16.503040488,0.8251520244
"CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW","g5kwi5sFXQTx26jwetYK97ytvx1WpA1RWuQ82Afdzyn",1263749.66836965,0,0,438.867814664,3.952939986,19.336887642,0.9668443821
"8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM","5sMmkL4BXjU6vZXQxE3RquH2CR8v8Zbfi1EAAFxLfxMx",1248508.16004545,0,0,433.597437229,3.099399372,16.945222142,0.8472611071
"ana2y2YvQ3ZPMwm6qhnN3nJoUSiT3qx5Pvetkq9xcfY","4AUED4uj6nSTuANzaAUnGBPJQRmhpDYDwoWJNkoUUBBW",1225404.09570268,0,0,422.49235185,17.975547553,18.585596757,0.929279837850001
"GoLd56YQz8nJQnCsPFw8g5hcxrNaQBvCfAgbtwYFLbd","CaBaLhyhzBx3oiEUxUPvwmAG4bSYCM4Emb1NiWJJS5mr",1224853.30982822,0,0,425.489737355,11.182952674,21.085258461,1.05426292305
"HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9","7KVnUL45FH4N8Z7x1dnvJ7GzMx12cs81mS26mHzNjQPN",1218935.63469549,0,0,423.261040786,2.755565433,15.524957402,0.7762478701
"5Us18hLZPXJTS4QVuGSsUw137Dyd2tgBaem24Xsf5nBS","AzbQjKoLepbDS8C6hgkRY7UCRwbwZZ9HqdtnWyef9WjX",1207979.32491118,100,0,421.150548488,0,17.252505052,0.8626252526
"ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n","Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE",1206826.70344389,8,50,418.851823456,14.330942795,19.067494221,0.95337471105
"A9mvukTd77EbRoBX4ydSCFQHdu5bsRFkNXTTRstA8FAC","FsT844wGgZg7MLR9Uc9T9qHQxmSoFVanhfgAEQvS966r",1203190.15882479,5,5,439.224467995,3.581309338,17.194311126,0.8597155563
"FWwwP9tNttSy9dJFxwf6ebXWfc6VJXqFNMTccrMiLFTH","5orRi4tMEGneZ9U2y381JnBEnsqFJDBSNQLhBn98Bkcv",1188302.21490364,0,0,412.688015945,5.856436448,16.219717979,0.81098589895
"vu1sGn2f1Xim6voHNLt4nLn38zNkYdLasU7hEr1TC2D","6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",1151366.60351036,0,100,365.427749814,11.940052726,13.952415974,0.6976207987
"6yFGGAgYpBxgYPuHW4rv7hJmhKrUiXKyHkpVGaYtKrwE","9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw",1145787.94431111,5,5,398.269016133,14.671883852,17.454576643,0.87272883215
"G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH","F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK",1140282.18857544,0,0,395.904878372,3.532595011,15.976552709,0.79882763545
"6aDs9tUm2gErcPn2c1TZnp5cu2bQV9BzyuwW4baWQYd4","ERut3CwqVeoa616QBaoHc5jL52RpkXjZZZ7MeaMaCtLi",1076982.15118321,8,8,374.158016033,5.750364683,13.378700281,0.66893501405
"GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5","7S9dHgoeMYvtShTjEC3x5D3THRDQz123WVGPseZsm3hm",1053644.54648143,0,0,365.923124366,7.230762797,17.486573017,0.87432865085
"HzrEstnLfzsijhaD6z5frkSE2vWZEH5EUfn3bU9swo1f","DQ7D6ZRtKbBSxCcAunEkoTzQhCBKLPdzTjPRRnM6wo1f",1053611.79400424,7,100,366.019301322,3.443106993,15.736792805,0.78683964025
"rubyWZkfnjG716rx69n2oCAhevVZaMRQunir9VQcY2E","RuBYsjLeJYtWXbabcxPbNcbbFXQvMLrJGutpcqVRomz",1015338.34125294,0,0,352.682159508,10.072129367,16.86300776,0.843150388
"Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24","CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu",1013886.46713202,5,30,352.399297636,10.265507661,13.967535102,0.6983767551
"CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2","8uEgdseqbUrDLfmHbUpTHoH1LLRxeViYDk7K6NdXKRYM",1012283.00840035,0,0,351.563496852,3.277698871,17.705123759,0.88525618795
"G9vCpJUUSpEm4zPwzSNpDmZ8MGwLEbiSLV59EBzCGvzM","8UHnwrLihP4q1fZjAYGCZdGgtAkCaFiDLXa33r7niRjD",1006681.99582987,1,0,349.631043367,2.643969554,12.368520543,0.61842602715
"3psxMyr7rQzywVp1MXKd1XFmFz33NjydzCoJx9t2sMQW","23XqhxnRHt5gQWHowvyRHDX4Ky6BZyFdYxjTzxx2QEFr",1006061.3797303,5,10,184.204830162,12.924883177,13.021062237,0.65105311185
"84gC25fbFKYueR9WEfreUysk1n3ZFxLFDDjbyqeqGpoW","FpTQXdt7NjYsJWXaE9UgG2yPUshoFiW3nzXbXKz1CjKh",1004799.90032522,10,10,342.205021929,7.908538546,11.172644382,0.5586322191
"8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7","AtvnDGvf7Dd4AUA7iihx3hV8598skHejZTn2YTNV6AMF",982988.71152332,40,40,341.941857148,3.375793569,15.582854632,0.7791427316
"GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ","7jPqpHuN5v59dtBom2tjmYEfi6WaM4sFtJeTD6fzhcdS",978128.81373999,100,100,341.01564134,6.808550065,11.754756726,0.5877378363
"58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn","3tUZu4CkwMLwYdosoGc85n48VgDMyxZVkL1VUJc7DrxW",963192.736564732,0,0,334.509623456,2.270742932,12.071709576,0.6035854788
"AicQr2zCWBLiBwt2r6o7iTemmtyE7q5pTKyuuupbXEQA","Bkskrv38Kn7zJR5mvmbCDGn2M4Jyhzt2ZqwQXV6rYnXa",922215.327458928,100,100,318.834870404,2.38104377,12.501390894,0.6250695447
"CXPeim1wQMkcTvEHx9QdhgKREYYJD8bnaCCqPRwJ1to1","J1to1yufRnoWn81KYg1XkTWzmKjnYSnmE2VY8DGUJ9Qv",822491.061885426,4,8,285.102936045,4.606957325,10.869465912,0.5434732956
"AiDoLWFKzNxSXKeZ4zym2TEPkg6F4kQ3YBA8WhANVPEq","AiDoLYTz5CVN3ZLzqDWRtaGUaHGzDnWMeC6KCNYJPqFX",811378.885403546,0,0,281.780582109,4.007904781,12.935040511,0.64675202555
"BXAxLMMMUNYfC1z166VjWHR3WjTmqzLxB837o5ghmRtH","J21SMPFJEY9ExCDPiSJQXN23PVSeoQe3LnKD7QcP3bgP",806722.619612439,2,2,280.196121887,1.925003707,9.802541447,0.49012707235
"BfgMdL4FaNHp5zZpD7WMYG5sZUrCWQPEjXDwWS7M5q3F","BT8LZUvQVwFHRGw2Dwv7UeqDUq7btfjegLpuz5bwgziD",796901.242930342,0,0,276.762159144,0.158874237,16.484157318,0.8242078659
"XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr","beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar",790562.015261801,8,8,274.668684489,3.18579466,10.540772696,0.5270386348
"oPaLtitM6cwpFVzP2rDhLsJLdY2vcbuZiJJyD1TFUKs","oPaLTmyvoUhW26QCMwLA5JNUeBYy72PDpFoXQF8SeX4",786241.211242316,0,0,273.32694296,4.180065363,11.132616232,0.5566308116
"7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf","7opSZGmevWhRDyLt5Wu38FZFjUyredGmMki4DNmxDnjd",772692.36200433,5,100,268.403759759,3.604647713,10.916825241,0.54584126205
"Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT","8tjRQLzor4dP4qd1e7pVDdQmsdwdVv4kSeCVEHwWEiQW",756206.323052197,2,2,262.649765512,1.766322308,9.881505982,0.4940752991
"4mtXJ5pUcMMB4t8cLbi7zfDJCHfYLRrQb4qSLmh57sKL","94qeNkhspb7DjuqNPcGUgVcnnsNuibGYuqNTvm9FnX9m",755611.486161966,10,10,262.591874003,14.365068584,15.80721784,0.790360892
"CoG8d9Fp2TFJRkAmrPMiPsGhQWHzdTTVoegEp9svRgmJ","2NxEEbhqqj1Qptq5LXLbDTP5tLa9f7PqkU8zNgxbGU9P",730396.897249508,0,0,241.845645569,1.440744848,8.922528353,0.44612641765
"pSoLoZx55zZz61gjxSTwHtwTg4yTwdm7ruBmyjbYgT2","BU5CXmHhXwZfSYwFjCjqAqdbu7MTUsiKLUj45RSXiPsE",725953.886373189,4,0,249.455229903,8.023116871,10.490633019,0.52453165095
"7CR3Jq4ny2tsr3DX3DvyjoU8TYs776MGkU6nLMWjAqCT","EcLPNfLFgCkbcTuvdeQ85pnQMgAfBDqi2dkoNVPrSyr5",695759.870358677,100,100,242.709100398,2.013843035,10.505816954,0.5252908477
"sTepQGoReJq2tBKStL19DT6nnGHcGiAvFjyYaokLyuM","StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp",691405.815277259,7,100,142.668385808,1.23567156,8.327836767,0.41639183835
"7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84","XzMLju7T6BSSngmsPogeuryd6uswiimkPU87gB2chho",689551.745240139,8,8,239.559679989,8.098199376,10.752002179,0.53760010895
"5TGfVQV1S3wHE9hkgGaQkRoPC7xZxiqwMcjQZxVYsf1j","LSTmLs1DENX82ihc7jU134mydiV3NDEPXsRrekAY6Ys",682510.832422486,0,0,233.633904926,1.931176645,11.488340304,0.5744170152
"FugJZepeGfh1Ruunhep19JC4F3Hr2FL3oKUMezoK8ajp","7emL18Bnve7wbYE9Az7vYJjikxN6YPU81igf6rVU5FN8",659832.210920285,0,0,215.704219834,6.798400276,10.984665116,0.5492332558
"HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN","8zHJtME22tiY3UsSHtDJXo2J8hUfwikBxXNbVqQzA92r",658446.465542799,100,100,229.560790396,2.462829898,8.473939171,0.42369695855
"juigBT2qetpYpf1iwgjaiWTjryKkY3uUTVAnRFKkqY6","juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",650493.979746063,5,5,225.960674242,1.505583873,9.006308254,0.4503154127
